customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment,region
C000422,7,105,11571.75,4,2,3,423,Hibernating,KHULNA
C000423,35,114,12931.5,2,4,5,245,Hibernating,CHITTAGONG
C000424,13,111,11292.5,4,3,3,433,Loyal,RAJSHAHI
C000425,11,103,10358.25,4,2,2,422,Hibernating,DHAKA
C000426,10,103,9993.25,4,2,1,421,Hibernating,RANGPUR
C000427,35,111,12085.75,2,3,4,234,Hibernating,CHITTAGONG
C000428,7,127,12979.5,4,5,5,455,Champion,DHAKA
C000429,11,110,10439.0,4,3,2,432,Loyal,KHULNA
C000430,36,121,14260.0,2,5,5,255,Hibernating,SYLHET
C000431,52,112,13633.5,1,4,5,145,Potential,BARISAL
C000432,5,101,10590.5,5,2,2,522,Hibernating,CHITTAGONG
C000433,3,104,10575.5,5,2,2,522,Hibernating,BARISAL
C000434,11,110,11692.75,4,3,3,433,Loyal,KHULNA
C000435,10,99,11121.0,4,1,3,413,Hibernating,DHAKA
C000436,16,123,12915.25,3,5,5,355,Loyal,DHAKA
C000437,13,93,9878.25,4,1,1,411,Hibernating,RANGPUR
C000438,8,115,12106.75,4,4,4,444,Champion,CHITTAGONG
C000439,28,92,8730.5,2,1,1,211,Hibernating,BARISAL
C000440,4,122,12473.25,5,5,4,554,Champion,DHAKA
C000441,62,96,9839.0,1,1,1,111,Potential,DHAKA
C000442,16,111,11368.0,3,3,3,333,Loyal,RANGPUR
C000443,94,93,10043.0,1,1,1,111,Potential,KHULNA
C000444,29,112,10484.5,2,4,2,242,Hibernating,RAJSHAHI
C000445,52,89,9193.0,1,1,1,111,Potential,SYLHET
C000446,7,112,11711.75,4,4,3,443,Loyal,CHITTAGONG
C000447,2,114,12368.25,5,4,4,544,Champion,RAJSHAHI
C000448,3,96,9644.75,5,1,1,511,Hibernating,DHAKA
C000449,25,121,12197.75,2,5,4,254,Hibernating,DHAKA
C000450,44,109,10918.75,1,3,2,132,Potential,RAJSHAHI
C000451,21,111,10397.75,3,3,2,332,Loyal,DHAKA
C000452,1,101,10475.5,5,2,2,522,Hibernating,BARISAL
C000453,28,120,11789.0,2,5,3,253,Hibernating,RANGPUR
C000454,8,115,12054.5,4,4,4,444,Champion,DHAKA
C000455,10,124,12317.5,4,5,4,454,Champion,BARISAL
C000456,17,113,12202.25,3,4,4,344,Loyal,CHITTAGONG
C000457,28,102,11941.75,2,2,4,224,Hibernating,CHITTAGONG
C000458,17,108,11728.0,3,3,3,333,Loyal,DHAKA
C000459,26,98,10861.5,2,1,2,212,Hibernating,RANGPUR
C000460,12,123,12668.25,4,5,5,455,Champion,KHULNA
C000461,3,92,8767.75,5,1,1,511,Hibernating,DHAKA
C000462,15,103,12484.25,3,2,4,324,Hibernating,DHAKA
C000463,90,105,11448.25,1,2,3,123,Potential,DHAKA
C000464,4,91,9600.75,5,1,1,511,Hibernating,SYLHET
C000465,61,116,11787.25,1,4,3,143,Potential,DHAKA
C000466,35,105,10617.0,2,2,2,222,Hibernating,CHITTAGONG
C000467,41,127,13777.75,1,5,5,155,Potential,RAJSHAHI
C000468,41,122,11603.5,1,5,3,153,Potential,CHITTAGONG
C000469,13,120,13892.0,4,5,5,455,Champion,DHAKA
C000470,13,109,13132.0,4,3,5,435,Loyal,RANGPUR
C000471,1,102,10293.75,5,2,1,521,Hibernating,DHAKA
C000472,15,109,11436.5,3,3,3,333,Loyal,RANGPUR
C000473,31,119,13395.0,2,5,5,255,Hibernating,CHITTAGONG
C000474,21,86,8966.25,3,1,1,311,Hibernating,DHAKA
C000475,24,108,12439.0,2,3,4,234,Hibernating,DHAKA
C000476,4,124,11810.75,5,5,4,554,Champion,DHAKA
C000477,32,95,10970.75,2,1,2,212,Hibernating,DHAKA
C000478,14,114,11311.75,3,4,3,343,Loyal,DHAKA
C000479,21,106,10722.0,3,2,2,322,Hibernating,BARISAL
C000480,73,92,10423.0,1,1,2,112,Potential,KHULNA
C000481,6,108,12662.0,5,3,5,535,Loyal,DHAKA
C000482,7,113,12210.5,4,4,4,444,Champion,CHITTAGONG
C000483,35,118,11558.0,2,4,3,243,Hibernating,CHITTAGONG
C000484,16,110,12954.25,3,3,5,335,Loyal,RANGPUR
C000485,29,114,13480.75,2,4,5,245,Hibernating,SYLHET
C000486,10,89,8853.0,4,1,1,411,Hibernating,RANGPUR
C000487,16,117,11942.75,3,4,4,344,Loyal,DHAKA
C000488,22,103,10580.0,3,2,2,322,Hibernating,DHAKA
C000489,2,123,14090.25,5,5,5,555,Champion,CHITTAGONG
C000490,3,117,12258.25,5,4,4,544,Champion,DHAKA
C000491,18,104,9741.0,3,2,1,321,Hibernating,DHAKA
C000492,14,113,12515.25,3,4,4,344,Loyal,RANGPUR
C000493,17,105,10613.5,3,2,2,322,Hibernating,RAJSHAHI
C000494,25,105,11476.0,2,2,3,223,Hibernating,BARISAL
C000495,63,112,12521.5,1,4,4,144,Potential,DHAKA
C000496,8,105,11160.0,4,2,3,423,Hibernating,RAJSHAHI
C000497,3,108,9965.75,5,3,1,531,Loyal,BARISAL
C000498,22,101,11604.5,3,2,3,323,Hibernating,DHAKA
C000499,57,111,12908.75,1,3,5,135,Potential,DHAKA
C000500,6,109,10317.0,5,3,2,532,Loyal,CHITTAGONG
C000501,89,116,12166.5,1,4,4,144,Potential,CHITTAGONG
C000502,14,92,8746.75,3,1,1,311,Hibernating,SYLHET
C000503,2,118,11405.25,5,4,3,543,Loyal,KHULNA
C000504,35,111,12066.75,2,3,4,234,Hibernating,DHAKA
C000505,98,101,9954.5,1,2,1,121,Potential,KHULNA
C000506,16,96,10465.25,3,1,2,312,Hibernating,RAJSHAHI
C000507,58,119,12243.25,1,5,4,154,Potential,RAJSHAHI
C000508,7,111,11635.5,4,3,3,433,Loyal,RAJSHAHI
C000509,7,99,10507.75,4,1,2,412,Hibernating,DHAKA
C000510,6,99,11530.5,5,1,3,513,Hibernating,DHAKA
C000511,6,115,11468.75,5,4,3,543,Loyal,DHAKA
C000512,3,113,12058.0,5,4,4,544,Champion,CHITTAGONG
C000513,10,109,12280.25,4,3,4,434,Loyal,DHAKA
C000514,20,116,11146.0,3,4,3,343,Loyal,KHULNA
C000515,12,111,12568.75,4,3,4,434,Loyal,DHAKA
C000516,1,98,9362.25,5,1,1,511,Hibernating,RAJSHAHI
C000517,57,96,9630.5,1,1,1,111,Potential,KHULNA
C000518,19,108,10229.5,3,3,1,331,Loyal,DHAKA
C000519,40,129,13248.75,1,5,5,155,Potential,CHITTAGONG
C000520,3,96,10880.25,5,1,2,512,Hibernating,DHAKA
C000521,40,106,10819.25,1,2,2,122,Potential,DHAKA
C000522,19,92,10410.5,3,1,2,312,Hibernating,CHITTAGONG
C000523,9,113,12732.25,4,4,5,445,Champion,RAJSHAHI
C000524,50,112,12863.0,1,4,5,145,Potential,KHULNA
C000525,23,83,9462.75,3,1,1,311,Hibernating,DHAKA
C000526,14,131,14369.5,3,5,5,355,Loyal,DHAKA
C000527,14,104,10189.25,3,2,1,321,Hibernating,KHULNA
C000528,64,112,11861.5,1,4,4,144,Potential,RAJSHAHI
C000529,24,87,9726.75,2,1,1,211,Hibernating,SYLHET
C000530,10,109,11347.75,4,3,3,433,Loyal,DHAKA
C000531,27,103,10935.0,2,2,2,222,Hibernating,RAJSHAHI
C000532,3,95,11117.25,5,1,3,513,Hibernating,CHITTAGONG
C000533,2,94,10063.75,5,1,1,511,Hibernating,CHITTAGONG
C000534,11,96,10106.5,4,1,1,411,Hibernating,DHAKA
C000535,2,107,13959.25,5,3,5,535,Loyal,DHAKA
C000536,5,118,13473.75,5,4,5,545,Champion,RAJSHAHI
C000537,25,97,11264.0,2,1,3,213,Hibernating,DHAKA
C000538,33,119,11584.25,2,5,3,253,Hibernating,DHAKA
C000539,24,114,11042.0,2,4,2,242,Hibernating,CHITTAGONG
C000540,64,104,10560.25,1,2,2,122,Potential,DHAKA
C000541,23,113,10820.75,3,4,2,342,Loyal,KHULNA
C000542,18,102,11216.5,3,2,3,323,Hibernating,RAJSHAHI
C000543,78,96,9804.0,1,1,1,111,Potential,CHITTAGONG
C000544,35,101,10512.75,2,2,2,222,Hibernating,RANGPUR
C000545,5,105,12143.75,5,2,4,524,Hibernating,DHAKA
C000546,2,103,9495.5,5,2,1,521,Hibernating,RANGPUR
C000547,106,104,11417.0,1,2,3,123,Potential,DHAKA
C000548,7,122,13511.25,4,5,5,455,Champion,SYLHET
C000549,29,114,11299.75,2,4,3,243,Hibernating,DHAKA
C000550,8,115,11034.75,4,4,2,442,Loyal,RANGPUR
C000551,9,116,12039.75,4,4,4,444,Champion,DHAKA
C000552,38,101,9927.5,2,2,1,221,Hibernating,CHITTAGONG
C000553,42,106,10220.75,1,2,1,121,Potential,DHAKA
C000554,15,98,9583.0,3,1,1,311,Hibernating,DHAKA
C000555,1,111,11762.5,5,3,3,533,Loyal,DHAKA
C000556,12,113,12358.5,4,4,4,444,Champion,RANGPUR
C000557,50,109,11570.5,1,3,3,133,Potential,DHAKA
C000558,17,110,11617.25,3,3,3,333,Loyal,RAJSHAHI
C000559,41,103,9352.25,1,2,1,121,Potential,CHITTAGONG
C000560,48,122,11679.5,1,5,3,153,Potential,CHITTAGONG
C000561,47,100,11342.25,1,1,3,113,Potential,KHULNA
C000562,1,119,14383.5,5,5,5,555,Champion,DHAKA
C000563,4,120,12406.25,5,5,4,554,Champion,SYLHET
C000564,33,83,9673.5,2,1,1,211,Hibernating,KHULNA
C000565,31,122,14186.25,2,5,5,255,Hibernating,DHAKA
C000566,18,104,10411.0,3,2,2,322,Hibernating,BARISAL
C000567,13,108,11565.0,4,3,3,433,Loyal,DHAKA
C000568,31,111,11980.0,2,3,4,234,Hibernating,SYLHET
C000569,25,125,12611.75,2,5,5,255,Hibernating,CHITTAGONG
C000570,1,114,11953.75,5,4,4,544,Champion,DHAKA
C000571,5,101,11195.75,5,2,3,523,Hibernating,DHAKA
C000572,27,110,11992.25,2,3,4,234,Hibernating,SYLHET
C000573,3,94,9913.5,5,1,1,511,Hibernating,RANGPUR
C000574,10,99,10174.75,4,1,1,411,Hibernating,DHAKA
C000575,14,110,11077.75,3,3,3,333,Loyal,BARISAL
C000576,8,124,12116.0,4,5,4,454,Champion,BARISAL
C000577,9,111,11248.75,4,3,3,433,Loyal,CHITTAGONG
C000578,16,105,10701.25,3,2,2,322,Hibernating,SYLHET
C000579,1,112,12040.0,5,4,4,544,Champion,DHAKA
C000580,46,117,10944.5,1,4,2,142,Potential,DHAKA
C000581,21,106,11579.75,3,2,3,323,Hibernating,RAJSHAHI
C000582,15,101,12165.5,3,2,4,324,Hibernating,DHAKA
C000583,54,84,8060.75,1,1,1,111,Potential,DHAKA
C000584,48,103,10696.0,1,2,2,122,Potential,DHAKA
C000585,3,104,11169.25,5,2,3,523,Hibernating,DHAKA
C000586,28,140,14050.0,2,5,5,255,Hibernating,DHAKA
C000587,5,111,11354.75,5,3,3,533,Loyal,DHAKA
C000588,6,109,12462.5,5,3,4,534,Loyal,CHITTAGONG
C000589,14,110,9896.5,3,3,1,331,Loyal,KHULNA
C000590,24,126,15459.5,2,5,5,255,Hibernating,BARISAL
C000591,85,101,10207.5,1,2,1,121,Potential,DHAKA
C000592,8,114,13118.25,4,4,5,445,Champion,BARISAL
C000593,62,120,12424.25,1,5,4,154,Potential,RANGPUR
C000594,50,97,10737.0,1,1,2,112,Potential,DHAKA
C000595,22,111,10399.25,3,3,2,332,Loyal,KHULNA
C000596,10,107,12561.0,4,3,4,434,Loyal,DHAKA
C000597,14,95,9849.5,3,1,1,311,Hibernating,KHULNA
C000598,48,120,13358.75,1,5,5,155,Potential,RANGPUR
C000599,5,94,11017.75,5,1,2,512,Hibernating,CHITTAGONG
C000600,2,128,13688.0,5,5,5,555,Champion,DHAKA
C000601,3,95,11316.75,5,1,3,513,Hibernating,RAJSHAHI
C000602,10,129,12527.0,4,5,4,454,Champion,DHAKA
C000603,63,114,15449.25,1,4,5,145,Potential,DHAKA
C000604,37,96,9982.25,2,1,1,211,Hibernating,RANGPUR
C000605,3,110,9628.75,5,3,1,531,Loyal,DHAKA
C000606,24,113,11678.75,2,4,3,243,Hibernating,DHAKA
C000607,3,105,10864.5,5,2,2,522,Hibernating,RANGPUR
C000608,6,100,11817.75,5,1,4,514,Hibernating,CHITTAGONG
C000609,4,121,11672.25,5,5,3,553,Loyal,CHITTAGONG
C000610,47,101,10199.75,1,2,1,121,Potential,KHULNA
C000611,3,113,12594.0,5,4,4,544,Champion,CHITTAGONG
C000612,37,108,13251.25,2,3,5,235,Hibernating,RANGPUR
C000613,35,94,10296.0,2,1,1,211,Hibernating,CHITTAGONG
C000614,4,114,11779.0,5,4,3,543,Loyal,DHAKA
C000615,4,116,11252.25,5,4,3,543,Loyal,RAJSHAHI
C000616,5,95,9676.5,5,1,1,511,Hibernating,KHULNA
C000617,38,92,9838.75,2,1,1,211,Hibernating,CHITTAGONG
C000618,92,94,10001.0,1,1,1,111,Potential,DHAKA
C000619,26,114,11724.25,2,4,3,243,Hibernating,DHAKA
C000620,42,112,12068.5,1,4,4,144,Potential,DHAKA
C000621,5,98,10641.0,5,1,2,512,Hibernating,DHAKA
C000622,18,127,13550.0,3,5,5,355,Loyal,DHAKA
C000623,4,109,10660.5,5,3,2,532,Loyal,DHAKA
C000624,4,112,11001.25,5,4,2,542,Loyal,CHITTAGONG
C000625,10,99,10864.25,4,1,2,412,Hibernating,RAJSHAHI
C000626,5,115,14327.5,5,4,5,545,Champion,CHITTAGONG
C000627,10,102,10927.5,4,2,2,422,Hibernating,DHAKA
C000628,19,100,10274.75,3,1,1,311,Hibernating,DHAKA
C000629,2,122,12803.0,5,5,5,555,Champion,DHAKA
C000630,64,101,9645.5,1,2,1,121,Potential,KHULNA
C000631,6,110,11270.25,5,3,3,533,Loyal,RANGPUR
C000632,19,114,13066.75,3,4,5,345,Loyal,DHAKA
C000633,10,126,12772.0,4,5,5,455,Champion,DHAKA
C000634,9,124,13772.75,4,5,5,455,Champion,DHAKA
C000635,2,101,11557.75,5,2,3,523,Hibernating,KHULNA
C000636,13,121,12626.0,4,5,5,455,Champion,DHAKA
C000637,7,105,11124.0,4,2,3,423,Hibernating,DHAKA
C000638,25,122,12423.0,2,5,4,254,Hibernating,RANGPUR
C000639,9,120,12376.75,4,5,4,454,Champion,RAJSHAHI
C000640,34,95,10264.75,2,1,1,211,Hibernating,DHAKA
C000641,12,115,12065.0,4,4,4,444,Champion,KHULNA
C000642,37,109,12620.25,2,3,5,235,Hibernating,DHAKA
C000643,14,103,11480.0,3,2,3,323,Hibernating,RANGPUR
C000644,3,118,12570.75,5,4,4,544,Champion,CHITTAGONG
C000645,12,116,12541.25,4,4,4,444,Champion,DHAKA
C000646,28,109,10513.25,2,3,2,232,Hibernating,RANGPUR
C000647,32,100,10135.75,2,1,1,211,Hibernating,RANGPUR
C000648,15,105,10054.0,3,2,1,321,Hibernating,CHITTAGONG
C000649,28,101,11110.0,2,2,3,223,Hibernating,SYLHET
C000650,5,118,11850.25,5,4,4,544,Champion,RAJSHAHI
C000651,7,110,12154.0,4,3,4,434,Loyal,CHITTAGONG
C000652,24,109,11801.5,2,3,4,234,Hibernating,CHITTAGONG
C000653,3,93,10009.25,5,1,1,511,Hibernating,SYLHET
C000654,14,105,10329.75,3,2,2,322,Hibernating,DHAKA
C000655,18,113,10572.0,3,4,2,342,Loyal,DHAKA
C000656,8,110,11332.5,4,3,3,433,Loyal,CHITTAGONG
C000657,18,124,13132.75,3,5,5,355,Loyal,DHAKA
C000658,3,110,11499.0,5,3,3,533,Loyal,DHAKA
C000659,22,109,10177.5,3,3,1,331,Loyal,SYLHET
C000660,12,106,10437.25,4,2,2,422,Hibernating,KHULNA
C000661,10,119,12523.5,4,5,4,454,Champion,RAJSHAHI
C000662,4,117,11841.75,5,4,4,544,Champion,KHULNA
C000663,12,90,8761.25,4,1,1,411,Hibernating,SYLHET
C000664,3,122,12708.0,5,5,5,555,Champion,DHAKA
C000665,6,97,10709.25,5,1,2,512,Hibernating,RAJSHAHI
C000666,40,92,9843.0,1,1,1,111,Potential,DHAKA
C000667,67,114,12392.25,1,4,4,144,Potential,DHAKA
C000668,41,110,11175.0,1,3,3,133,Potential,RANGPUR
C000669,88,94,8400.0,1,1,1,111,Potential,DHAKA
C000670,52,93,9109.5,1,1,1,111,Potential,DHAKA
C000671,10,106,12642.0,4,2,5,425,Hibernating,RANGPUR
C000672,28,103,11799.0,2,2,4,224,Hibernating,RAJSHAHI
C000673,63,103,10412.0,1,2,2,122,Potential,DHAKA
C000674,14,122,13094.5,3,5,5,355,Loyal,CHITTAGONG
C000675,10,109,12017.5,4,3,4,434,Loyal,SYLHET
C000676,4,85,9576.0,5,1,1,511,Hibernating,DHAKA
C000677,10,98,9804.25,4,1,1,411,Hibernating,DHAKA
C000678,39,125,12443.0,1,5,4,154,Potential,CHITTAGONG
C000679,1,98,9878.0,5,1,1,511,Hibernating,DHAKA
C000680,11,97,10277.75,4,1,1,411,Hibernating,CHITTAGONG
C000681,7,128,14313.5,4,5,5,455,Champion,DHAKA
C000682,10,113,11842.5,4,4,4,444,Champion,BARISAL
C000683,55,104,10999.25,1,2,2,122,Potential,DHAKA
C000684,23,116,11833.75,3,4,4,344,Loyal,CHITTAGONG
C000685,5,99,10191.0,5,1,1,511,Hibernating,BARISAL
C000686,14,125,12574.75,3,5,4,354,Loyal,RAJSHAHI
C000687,4,115,12013.25,5,4,4,544,Champion,BARISAL
C000688,12,101,11322.25,4,2,3,423,Hibernating,DHAKA
C000689,29,115,10750.0,2,4,2,242,Hibernating,RANGPUR
C000690,9,103,9599.25,4,2,1,421,Hibernating,DHAKA
C000691,3,117,13998.75,5,4,5,545,Champion,RANGPUR
C000692,1,94,11246.25,5,1,3,513,Hibernating,CHITTAGONG
C000693,30,111,11588.0,2,3,3,233,Hibernating,CHITTAGONG
C000694,15,104,12296.75,3,2,4,324,Hibernating,RAJSHAHI
C000695,39,103,10336.0,1,2,2,122,Potential,BARISAL
C000696,8,106,12946.75,4,2,5,425,Hibernating,CHITTAGONG
C000697,21,110,11769.5,3,3,3,333,Loyal,RAJSHAHI
C000698,3,94,11976.25,5,1,4,514,Hibernating,CHITTAGONG
C000699,60,99,10365.5,1,1,2,112,Potential,DHAKA
C000700,7,118,12493.0,4,4,4,444,Champion,DHAKA
C000701,58,109,12493.75,1,3,4,134,Potential,DHAKA
C000702,48,106,10611.25,1,2,2,122,Potential,CHITTAGONG
C000703,25,95,9572.25,2,1,1,211,Hibernating,DHAKA
C000704,2,106,10417.75,5,2,2,522,Hibernating,RAJSHAHI
C000705,20,100,10840.0,3,1,2,312,Hibernating,DHAKA
C000706,27,115,11795.25,2,4,4,244,Hibernating,RAJSHAHI
C000707,14,109,10988.75,3,3,2,332,Loyal,RAJSHAHI
C000708,1,109,13338.0,5,3,5,535,Loyal,DHAKA
C000709,2,105,10969.75,5,2,2,522,Hibernating,RAJSHAHI
C000710,85,95,9799.5,1,1,1,111,Potential,RANGPUR
C000711,44,129,12419.5,1,5,4,154,Potential,RANGPUR
C000712,26,108,9914.0,2,3,1,231,Hibernating,CHITTAGONG
C000713,4,99,11053.25,5,1,2,512,Hibernating,DHAKA
C000714,1,102,9080.5,5,2,1,521,Hibernating,BARISAL
C000715,29,94,10053.25,2,1,1,211,Hibernating,RANGPUR
C000716,13,94,9808.25,4,1,1,411,Hibernating,RAJSHAHI
C000717,1,111,11673.0,5,3,3,533,Loyal,DHAKA
C000718,31,100,10193.5,2,1,1,211,Hibernating,RAJSHAHI
C000719,69,104,11138.25,1,2,3,123,Potential,KHULNA
C000720,10,119,11843.5,4,5,4,454,Champion,RANGPUR
C000721,9,103,8929.25,4,2,1,421,Hibernating,RAJSHAHI
C000722,4,126,13262.75,5,5,5,555,Champion,KHULNA
C000723,28,127,12307.75,2,5,4,254,Hibernating,DHAKA
C000724,23,105,11161.25,3,2,3,323,Hibernating,DHAKA
C000725,17,110,10963.75,3,3,2,332,Loyal,CHITTAGONG
C000726,9,127,12251.0,4,5,4,454,Champion,RAJSHAHI
C000727,10,95,9682.25,4,1,1,411,Hibernating,DHAKA
C000728,23,114,10867.5,3,4,2,342,Loyal,BARISAL
C000729,22,123,12607.5,3,5,4,354,Loyal,BARISAL
C000730,7,115,11181.25,4,4,3,443,Loyal,RAJSHAHI
C000731,6,94,9619.5,5,1,1,511,Hibernating,RAJSHAHI
C000732,11,95,11167.75,4,1,3,413,Hibernating,DHAKA
C000733,8,121,11292.5,4,5,3,453,Loyal,CHITTAGONG
C000734,25,105,11829.5,2,2,4,224,Hibernating,DHAKA
C000735,15,101,10891.25,3,2,2,322,Hibernating,BARISAL
C000736,20,112,11250.25,3,4,3,343,Loyal,RANGPUR
C000737,5,98,10703.25,5,1,2,512,Hibernating,CHITTAGONG
C000738,38,106,10256.25,2,2,1,221,Hibernating,DHAKA
C000739,16,104,11411.25,3,2,3,323,Hibernating,DHAKA
C000740,9,111,11052.0,4,3,2,432,Loyal,DHAKA
C000741,30,108,10496.25,2,3,2,232,Hibernating,CHITTAGONG
C000742,22,120,12297.25,3,5,4,354,Loyal,RAJSHAHI
C000743,8,90,10149.75,4,1,1,411,Hibernating,DHAKA
C000744,10,104,10429.75,4,2,2,422,Hibernating,DHAKA
C000745,70,92,10619.25,1,1,2,112,Potential,KHULNA
C000746,95,102,11721.75,1,2,3,123,Potential,RAJSHAHI
C000747,2,99,10673.75,5,1,2,512,Hibernating,DHAKA
C000748,8,111,10208.25,4,3,1,431,Loyal,CHITTAGONG
C000749,23,110,10500.25,3,3,2,332,Loyal,DHAKA
C000750,4,111,10914.0,5,3,2,532,Loyal,RANGPUR
C000751,15,111,10368.25,3,3,2,332,Loyal,BARISAL
C000752,70,90,9643.5,1,1,1,111,Potential,KHULNA
C000753,3,107,11366.0,5,3,3,533,Loyal,DHAKA
C000754,7,135,12580.25,4,5,4,454,Champion,DHAKA
C000755,3,104,11897.0,5,2,4,524,Hibernating,KHULNA
C000756,51,113,11879.0,1,4,4,144,Potential,RANGPUR
C000757,23,112,11482.75,3,4,3,343,Loyal,RAJSHAHI
C000758,12,132,15375.25,4,5,5,455,Champion,CHITTAGONG
C000759,8,91,10405.25,4,1,2,412,Hibernating,CHITTAGONG
C000760,33,122,11742.75,2,5,3,253,Hibernating,DHAKA
C000761,14,120,12124.5,3,5,4,354,Loyal,DHAKA
C000762,30,115,13696.75,2,4,5,245,Hibernating,DHAKA
C000763,29,120,12736.25,2,5,5,255,Hibernating,DHAKA
C000764,11,103,9898.25,4,2,1,421,Hibernating,RAJSHAHI
C000765,4,121,13169.75,5,5,5,555,Champion,DHAKA
C000766,20,110,11854.25,3,3,4,334,Loyal,RANGPUR
C000767,14,109,11247.5,3,3,3,333,Loyal,CHITTAGONG
C000768,28,117,12854.5,2,4,5,245,Hibernating,RAJSHAHI
C000769,90,133,12810.0,1,5,5,155,Potential,CHITTAGONG
C000770,21,94,9832.0,3,1,1,311,Hibernating,CHITTAGONG
C000771,5,101,11787.75,5,2,3,523,Hibernating,DHAKA
C000772,10,112,12451.5,4,4,4,444,Champion,BARISAL
C000773,34,118,10221.0,2,4,1,241,Hibernating,RAJSHAHI
C000774,3,115,11572.75,5,4,3,543,Loyal,CHITTAGONG
C000775,3,111,11668.5,5,3,3,533,Loyal,KHULNA
C000776,31,121,14298.25,2,5,5,255,Hibernating,BARISAL
C000777,21,116,12427.75,3,4,4,344,Loyal,RANGPUR
C000778,8,83,9890.5,4,1,1,411,Hibernating,DHAKA
C000779,99,87,9800.75,1,1,1,111,Potential,DHAKA
C000780,25,101,11719.25,2,2,3,223,Hibernating,DHAKA
C000781,1,99,9010.5,5,1,1,511,Hibernating,CHITTAGONG
C000782,13,108,12442.0,4,3,4,434,Loyal,SYLHET
C000783,17,103,10309.25,3,2,1,321,Hibernating,KHULNA
C000784,14,106,11772.25,3,2,3,323,Hibernating,RAJSHAHI
C000785,47,105,11122.5,1,2,3,123,Potential,RANGPUR
C000786,2,112,12411.75,5,4,4,544,Champion,RANGPUR
C000787,14,110,13141.5,3,3,5,335,Loyal,DHAKA
C000788,121,124,14160.0,1,5,5,155,Potential,RAJSHAHI
C000789,18,94,10243.0,3,1,1,311,Hibernating,BARISAL
C000790,63,90,9472.0,1,1,1,111,Potential,RANGPUR
C000791,33,99,10280.25,2,1,1,211,Hibernating,DHAKA
C000792,13,124,12054.75,4,5,4,454,Champion,CHITTAGONG
C000793,26,115,12238.25,2,4,4,244,Hibernating,DHAKA
C000794,28,110,12506.25,2,3,4,234,Hibernating,DHAKA
C000795,55,116,14184.75,1,4,5,145,Potential,CHITTAGONG
C000796,26,109,11735.5,2,3,3,233,Hibernating,DHAKA
C000797,2,101,9593.25,5,2,1,521,Hibernating,DHAKA
C000798,19,106,11281.0,3,2,3,323,Hibernating,BARISAL
C000799,10,118,13591.0,4,4,5,445,Champion,DHAKA
C000800,36,99,9867.25,2,1,1,211,Hibernating,CHITTAGONG
C000801,2,117,12177.75,5,4,4,544,Champion,DHAKA
C000802,10,111,10679.25,4,3,2,432,Loyal,SYLHET
C000803,26,112,11021.75,2,4,2,242,Hibernating,DHAKA
C000804,14,92,9021.5,3,1,1,311,Hibernating,RAJSHAHI
C000805,2,128,14295.75,5,5,5,555,Champion,BARISAL
C000806,46,110,12123.0,1,3,4,134,Potential,DHAKA
C000807,8,106,10605.75,4,2,2,422,Hibernating,RANGPUR
C000808,29,120,12790.0,2,5,5,255,Hibernating,CHITTAGONG
C000809,2,97,11469.0,5,1,3,513,Hibernating,CHITTAGONG
C000810,31,117,12384.5,2,4,4,244,Hibernating,BARISAL
C000811,41,108,11338.25,1,3,3,133,Potential,BARISAL
C000812,8,101,10317.75,4,2,2,422,Hibernating,RANGPUR
C000813,28,121,13139.75,2,5,5,255,Hibernating,RAJSHAHI
C000814,5,110,10580.5,5,3,2,532,Loyal,DHAKA
C000815,4,105,12477.0,5,2,4,524,Hibernating,CHITTAGONG
C000816,8,93,10379.5,4,1,2,412,Hibernating,KHULNA
C000817,9,131,14385.75,4,5,5,455,Champion,DHAKA
C000818,2,118,13627.5,5,4,5,545,Champion,BARISAL
C000819,14,95,8865.0,3,1,1,311,Hibernating,DHAKA
C000820,26,110,11541.5,2,3,3,233,Hibernating,DHAKA
C000821,10,115,11598.0,4,4,3,443,Loyal,KHULNA
C000822,36,110,11323.0,2,3,3,233,Hibernating,RAJSHAHI
C000823,37,130,14056.5,2,5,5,255,Hibernating,SYLHET
C000824,33,100,10885.5,2,1,2,212,Hibernating,DHAKA
C000825,15,118,12762.75,3,4,5,345,Loyal,DHAKA
C000826,18,119,12702.75,3,5,5,355,Loyal,BARISAL
C000827,1,119,12153.5,5,5,4,554,Champion,CHITTAGONG
C000828,47,115,13146.5,1,4,5,145,Potential,DHAKA
C000829,31,105,11830.25,2,2,4,224,Hibernating,DHAKA
C000830,8,94,9099.75,4,1,1,411,Hibernating,DHAKA
C000831,65,123,12466.25,1,5,4,154,Potential,DHAKA
C000832,9,92,9594.75,4,1,1,411,Hibernating,KHULNA
C000833,14,119,13395.75,3,5,5,355,Loyal,CHITTAGONG
C000834,10,99,10231.25,4,1,1,411,Hibernating,RANGPUR
C000835,75,105,11200.5,1,2,3,123,Potential,CHITTAGONG
C000836,16,102,11325.75,3,2,3,323,Hibernating,KHULNA
C000837,26,104,11970.0,2,2,4,224,Hibernating,CHITTAGONG
C000838,34,96,11599.25,2,1,3,213,Hibernating,CHITTAGONG
C000839,14,123,12482.25,3,5,4,354,Loyal,DHAKA
C000840,4,119,12684.25,5,5,5,555,Champion,CHITTAGONG
C000841,5,106,11495.75,5,2,3,523,Hibernating,KHULNA
C000842,3,130,15038.0,5,5,5,555,Champion,CHITTAGONG
